,height_ver2,join_date_ver2,exp_date_ver2,sent_score,sent_max,sent_min,best,goal,good,great,love,foot_both,foot_left,foot_right,position_Defender,position_Forward,position_Goalkeeper,position_Midfielder,outfitter_Nike,outfitter_adidas,outfitter_other,nationality_ver2_Africa,nationality_ver2_Asia,nationality_ver2_Europe,nationality_ver2_North America,nationality_ver2_Oceania,nationality_ver2_South America,age,startelfquote,minutenquote,Player_agent_ver2,appearance_ver2,minutes_ver2,num_tweets_ver2,following_ver2,followers_ver2,likes_ver2,date_joined_twitter_ver3,goals_ver2,Assists_ver2,min_per_goal_ver2,market_value_ver2
787,184.0,0.5013698630136987,4.501369863013698,7.528599999999999,0.8221,-0.5994,0.2370241385558235,0.0,0.0,0.2372479142394529,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,24,19,19,1,17.0,511.0,3652.0,133.0,304095.0,1252.0,8.736986301369862,0,0,0,22.8
788,184.0,6.504109589041096,6.501369863013698,16.2835,0.8863,-0.6369,0.0,0.19350321321891,0.11562339855165793,0.0,0.1321457398348332,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,25,95,95,1,29.0,2.67,3518.0,415.0,421040.0,4629.0,8.164383561643836,2,0,1.335,102.6
789,175.0,0.4547945205479452,0.4986301369863014,4.3798,0.7783,-0.6847,0.0,0.0,0.07706384617697573,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,21,100,99,1,27.0,2.102,626.0,118.0,30551.0,439.0,7.304109589041096,1,5,2.102,17.1
790,177.0,0.43561643835616437,3.4986301369863013,15.093300000000003,0.8429,-0.9001,0.056976662452233574,0.5246109308014965,0.05224486777901385,0.11406090881274633,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,28,86,89,1,23.0,1.799,537.0,143.0,29067.0,115.0,7.841095890410959,8,0,225,11.4
791,180.0,6.504109589041096,0.4986301369863014,17.015100000000004,0.9964,-0.8316,0.15038181086337946,0.10256563454579608,0.22982151775774803,0.0,0.8405200988585233,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,30,19,21,1,7.0,528.0,1732.0,683.0,2636513.0,221.0,9.402739726027397,1,0,528,17.1
792,185.0,1.5013698630136987,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,24,0,0,1,3.0,300.0,4526.0,365.0,2487.0,6925.0,7.76986301369863,0,0,0,0.342
793,174.0,2.495890410958904,0.4986301369863014,8.882300000000003,0.9432,-0.7579,0.05246785886789405,0.0,0.048110511062299424,0.05251739403784877,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,31,90,84,1,23.0,1.724,575.0,401.0,595735.0,873.0,8.69041095890411,2,7,862,17.1
794,171.0,0.4273972602739726,3.4986301369863013,2.7744,0.9246,-0.0516,0.0,0.0,0.2354951889521175,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,26,52,62,1,23.0,1.311,1222.0,64.0,11545.0,257.0,6.410958904109589,2,2,656,3.42
795,192.0,1.5013698630136987,3.4986301369863013,0.7646,0.7644,-0.6613,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,23,29,31,1,14.0,859.0,2003.0,83.0,19897.0,362.0,7.06027397260274,0,0,0,34.2
796,176.0,0.5013698630136987,2.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,31,19,27,1,14.0,648.0,0.0,0.0,0.0,0.0,0.0,3,0,216,3.42
797,188.0,1.5013698630136987,2.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,26,43,41,1,16.0,1.05,0.0,0.0,0.0,0.0,0.0,1,0,1.050,31.92
798,181.0,0.5013698630136987,2.4986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,27,57,57,1,15.0,1.334,1137.0,618.0,5515.0,1073.0,8.526027397260274,0,1,0,2.85
799,180.0,10.506849315068493,0.4986301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,34,33,32,1,19.0,1.587,974.0,327.0,23018.0,3448.0,9.295890410958904,1,1,1.587,1.14
800,185.0,3.347945205479452,3.4986301369863013,0.8418,0.4588,-0.4404,0.0,0.35230906195477396,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,30,67,65,1,19.0,1.335,1024.0,196.0,52178.0,2721.0,7.1506849315068495,2,2,668,8.55
801,192.0,0.46301369863013697,2.4986301369863013,3.2235000000000005,0.8225,-0.6908,0.2426412373114193,0.0,0.22249038142062103,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,29,81,82,1,21.0,1.647,4081.0,555.0,95572.0,3078.0,7.441095890410959,8,2,206,5.7
802,184.0,0.3287671232876712,0.4986301369863014,1.092,0.8957,-0.1531,0.0,0.0,0.0,0.0,0.3168428863414328,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,32,6,6,1,4.0,360.0,82.0,47.0,19976.0,2.0,2.1123287671232878,0,0,0,1.71
803,194.0,2.5013698630136987,1.4986301369863013,0.6369,0.6369,0.0,0.4204266908153797,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,28,100,100,1,21.0,1.89,44.0,46.0,742.0,100.0,0.9506849315068493,0,0,0,13.68
804,173.0,4.501369863013698,1.4986301369863013,17.3234,0.8876,-0.7579,0.10363513071460696,0.26506038733892084,0.2850853385445994,0.05186648658187788,0.16291171791325873,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,28,24,24,1,11.0,550.0,1421.0,310.0,1265199.0,1359.0,8.07945205479452,1,2,550,22.8
805,185.0,1.4356164383561645,2.4986301369863013,0.9176000000000001,0.4588,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,27,5,5,1,10.0,797.0,1861.0,296.0,195814.0,565.0,9.717808219178082,0,0,0,5.7
806,181.0,4.473972602739726,2.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,29,57,54,1,17.0,1.055,4976.0,116.0,5031.0,36.0,0.0,1,1,1.055,3.42
807,172.0,1.4794520547945205,4.501369863013698,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,23,43,38,0,15.0,1.001,0.0,0.0,0.0,0.0,0.0,2,4,501,79.8
808,172.0,5.504109589041096,3.4986301369863013,17.4856,0.9557,-0.3818,0.194542345610586,0.049756746699501364,0.3567720075694199,0.14604451051456524,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,24,67,65,1,20.0,1.678,970.0,325.0,85098.0,711.0,7.241095890410959,0,1,0,57.0
809,192.0,0.4876712328767123,0.4986301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,30,62,62,1,19.0,1.665,1366.0,384.0,40249.0,5292.0,7.884931506849315,2,0,833,6.84
810,182.0,-0.0410958904109589,0.4986301369863014,2.9879000000000002,0.7096,-0.5423,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,27,100,100,1,14.0,1.024,2368.0,184.0,177060.0,2736.0,8.219178082191782,0,0,0,9.12
811,184.0,4.33972602739726,1.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,33,90,89,1,23.0,1.925,8.0,24.0,243.0,7.0,5.158904109589041,6,1,321,8.55
812,173.0,0.4410958904109589,3.4986301369863013,6.3111,0.9722,-0.6597,0.1641621310537343,0.08397321978260898,0.1505288035853928,0.24647567602336906,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,26,76,73,1,18.0,1.506,538.0,115.0,411830.0,373.0,4.964383561643835,4,3,377,45.6
813,180.0,0.4958904109589041,6.501369863013698,29.101499999999998,0.9186,-0.9042,0.2262310719969776,0.15429747334553567,0.11524613699800595,0.1006420701742578,0.052685827358392126,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,20,76,67,1,24.0,1.864,754.0,192.0,156666.0,4783.0,3.978082191780822,4,2,466,114.0
814,189.0,5.504109589041096,2.4986301369863013,2.4539999999999997,0.9590000000000001,-0.34,0.40776395147947386,0.0,0.3738999936676389,0.0,0.4273295189932912,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,30,86,86,1,18.0,1.62,0.0,0.0,0.0,0.0,0.0,0,0,0,13.68
815,173.0,-0.030136986301369864,0.4986301369863014,0.8122,0.8122,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,26,0,30,1,4.0,234.0,124.0,602.0,8969.0,1475.0,7.227397260273973,0,0,0,1.71
816,187.0,5.504109589041096,2.4986301369863013,77.1021,0.9246,-0.8658,0.5129425764008567,0.15971171489847322,0.3067459239361849,0.17858325150332932,0.04674390312874999,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,27,95,95,1,25.0,2.25,0.0,0.0,0.0,0.0,0.0,0,0,0,102.6
817,191.0,0.3315068493150685,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,28,39,44,1,19.0,1.01,0.0,0.0,0.0,0.0,0.0,3,1,337,6.84
818,180.0,0.5013698630136987,2.4986301369863013,2.3758999999999997,0.8225,0.0,0.0,0.0,0.3228638214036879,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,31,81,81,1,21.0,1.535,1069.0,343.0,186731.0,658.0,6.101369863013699,8,4,192,5.7
819,176.0,1.4712328767123288,5.501369863013698,0.4404,0.4404,0.4404,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,19,29,33,1,19.0,853.0,47.0,128.0,591.0,55.0,2.1890410958904107,2,1,427,57.0
820,181.0,0.34794520547945207,0.4986301369863014,1.2903,0.508,-0.3412,0.0,0.6483086842395992,0.2905364675942138,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,26,58,59,1,18.0,1.137,2354.0,483.0,455904.0,4611.0,8.665753424657535,2,2,569,8.55
821,179.0,2.493150684931507,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,35,33,38,1,20.0,981.0,1852.0,394.0,33524.0,2004.0,9.27945205479452,5,0,196,1.71
822,187.0,0.3287671232876712,0.4986301369863014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,30,67,68,1,16.0,1.217,745.0,142.0,116802.0,121.0,5.046575342465753,1,0,1.217,3.99
823,181.0,0.5013698630136987,2.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,29,38,33,1,10.0,660.0,287.0,128.0,117.0,2.0,0.0,0,0,0,2.28
824,183.0,-0.005479452054794521,0.4986301369863014,1.8820000000000001,0.7345,0.0,0.0,0.0,0.33818983668283065,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,26,33,61,1,10.0,613.0,440.0,131.0,5774.0,357.0,5.715068493150685,0,0,0,2.85
825,185.0,6.3342465753424655,2.4986301369863013,54.1544,0.9246,-0.7142,0.0320145547628292,0.11463396937281603,0.16145696496256295,0.09613433959592836,0.10065208735063608,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,30,43,44,1,15.0,990.0,1538.0,118.0,18281755.0,64.0,7.405479452054794,3,2,330,45.6
826,180.0,-0.0027397260273972603,0.4986301369863014,21.3155,0.9325,-0.6808,0.13707850173364347,0.0,0.3142360349916729,0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,22,14,16,1,10.0,603.0,0.0,0.0,0.0,0.0,0.0,0,2,0,22.8
827,185.0,3.4602739726027396,1.4986301369863013,-0.545,0.6705,-0.5972,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,31,71,69,1,15.0,1.302,2052.0,301.0,2744.0,1790.0,8.150684931506849,1,0,1.302,2.28
828,170.0,7.504109589041096,4.501369863013698,45.630100000000006,0.8934,-0.8934,0.15157099426140566,0.28797794737099697,0.2382571453995736,0.054183604714603116,0.011345983001765076,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,30,57,56,1,17.0,1.348,540.0,270.0,2367461.0,112.0,6.06027397260274,1,2,1.348,57.0
829,180.0,2.9972602739726026,3.4986301369863013,6.151300000000001,0.8168,-0.34,0.0,0.1312517665621752,0.2352794312308273,0.12841541615458926,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,23,48,48,1,17.0,1.29,2244.0,524.0,44193.0,1139.0,7.728767123287671,2,0,645,57.0
830,176.0,4.498630136986302,1.4986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,30,10,12,1,12.0,947.0,780.0,333.0,42565.0,835.0,7.120547945205479,0,1,0,6.84
831,179.0,1.3452054794520547,3.4986301369863013,0.8099000000000001,0.6588,0.0,0.0,0.0,0.0,0.293188472691779,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,23,24,23,1,7.0,534.0,0.0,0.0,0.0,0.0,0.0,0,0,0,31.92
832,180.0,1.3397260273972602,3.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,26,0,0,1,2.0,44.0,2.0,4.0,31.0,1.0,1.2904109589041095,0,0,0,18.24
833,172.0,0.5013698630136987,4.501369863013698,0.4588,0.4588,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,26,5,4,1,2.0,75.0,70.0,198.0,7734.0,25.0,4.756164383561644,0,0,0,5.7
834,175.0,1.5013698630136987,3.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,24,90,90,1,23.0,1.935,0.0,0.0,0.0,0.0,0.0,1,1,1.935,22.8
835,199.0,1.3945205479452054,4.501369863013698,85.5667,0.9906,-0.8481,0.5013077118518555,0.23506266150535465,0.15322504568870454,0.10453770812267063,0.1094503647044764,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,27,86,86,1,25.0,2.235,1937.0,803.0,2428483.0,3625.0,10.331506849315069,0,0,0,62.7
836,182.0,4.504109589041096,2.4986301369863013,2.1273,0.7269,-0.7717,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,28,76,67,0,23.0,1.722,0.0,0.0,0.0,0.0,0.0,4,10,431,57.0
837,187.0,0.4410958904109589,3.4986301369863013,1.7170999999999998,0.9538,0.0,0.0,0.0,0.0,0.0,0.2935245595957573,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,28,10,22,1,21.0,1.161,3499.0,11.0,17015.0,328.0,9.923287671232877,0,0,0,7.98
838,190.0,0.5013698630136987,3.4986301369863013,19.110500000000002,0.9182,-0.8658,0.057154249003850764,0.11694356749156355,0.3668539429284476,0.11441641723669725,0.0598966574819152,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,30,5,5,1,4.0,360.0,424.0,117.0,144970.0,6.0,8.178082191780822,0,0,0,20.52
839,180.0,1.5013698630136987,3.4986301369863013,0.8200000000000001,0.4588,0.0,0.0,0.6793492310384107,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27,86,84,1,20.0,1.658,908.0,437.0,16855.0,3723.0,7.221917808219178,10,3,166,22.8
840,192.0,11.506849315068493,2.4986301369863013,30.036700000000003,0.9274,-0.8909999999999999,0.12362524003332348,0.018067868785503163,0.09716435830353566,0.0353548443558328,0.18508156904851425,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,32,95,95,1,25.0,2.243,2899.0,679.0,19618425.0,362.0,9.068493150684931,1,0,2.243,28.5
841,177.0,0.4931506849315068,2.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,26,24,34,1,19.0,740.0,1488.0,446.0,8206.0,4523.0,0.0,2,2,370,4.56
842,180.0,9.002739726027396,3.4986301369863013,0.619,0.9590000000000001,-0.34,0.5833042503420535,0.0,0.5348620316187496,0.0,0.6112926947588683,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,29,62,60,1,15.0,1.304,388.0,261.0,11875.0,424.0,8.416438356164383,0,1,0,8.55
843,169.0,0.4383561643835616,2.4986301369863013,1.335,0.8858,-0.5423,0.0,0.0,0.34956179606820764,0.3815813671345103,0.3995134439746497,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,31,71,65,1,16.0,1.235,1097.0,266.0,776351.0,24.0,5.2246575342465755,1,2,1.235,3.42
844,187.0,7.504109589041096,1.4986301369863013,2.5839000000000003,0.7243,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,32,14,14,1,6.0,570.0,4247.0,423.0,44759.0,1913.0,8.468493150684932,0,0,0,3.99
845,179.0,7.0,3.4986301369863013,1.358,0.4588,0.0,0.0,0.428825384722181,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,29,62,57,1,22.0,1.196,3288.0,237.0,13445.0,3166.0,7.920547945205479,9,0,133,11.4
846,186.0,0.5013698630136987,5.501369863013698,34.4801,0.9657,-0.8282,0.3693056716009969,0.16192242978287427,0.2418825677594552,0.10561552427044887,0.16586824779471446,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,22,29,29,1,11.0,812.0,368.0,35.0,162092.0,638.0,1.0547945205479452,0,0,0,51.3
847,186.0,4.402739726027397,3.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,27,86,86,1,18.0,1.62,2750.0,561.0,107280.0,1264.0,8.41095890410959,0,0,0,20.52
848,173.0,6.504109589041096,2.4986301369863013,31.86139999999999,0.8885,-0.6486,0.21246144457306054,0.14490610768711645,0.06493898613994538,0.07088734349784127,0.2226558934025732,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,28,81,81,1,25.0,2.28,2363.0,378.0,3824249.0,1427.0,8.72054794520548,1,5,2.280,57.0
849,182.0,3.4712328767123286,3.4986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,26,29,29,1,10.0,817.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.6
850,167.0,0.9726027397260274,4.501369863013698,5.751999999999999,0.7096,-0.765,0.0,0.0,0.09962043554381783,0.0,0.11385598695859606,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,19,5,11,1,13.0,441.0,1683.0,205.0,226890.0,939.0,7.635616438356164,1,1,441,11.4
851,183.0,0.42191780821917807,0.4986301369863014,1.4761999999999997,0.7783,0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,32,43,41,1,16.0,809.0,994.0,252.0,480776.0,58.0,7.802739726027397,0,0,0,2.05
852,189.0,0.4383561643835616,1.4986301369863013,6.279500000000001,0.6369,-0.5423,0.0,0.0,0.9031344560081616,0.0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,31,86,74,1,27.0,1.962,1163.0,388.0,22494.0,136.0,8.610958904109589,2,1,981,3.99
853,172.0,1.3863013698630138,1.4986301369863013,4.3177,0.7476,-0.3818,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,32,43,41,1,21.0,1.072,603.0,34.0,297051.0,20.0,8.64931506849315,4,2,268,9.12
854,175.0,1.5013698630136987,2.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,27,95,94,1,22.0,1.984,740.0,184.0,11149.0,477.0,0.0,2,4,992,8.55
855,178.0,2.5013698630136987,3.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,30,38,37,1,10.0,697.0,1469.0,516.0,31549.0,1791.0,9.446575342465753,0,0,0,0.798
856,180.0,0.46301369863013697,0.4986301369863014,1.3170000000000002,0.6705,-0.3182,0.0,0.0,0.0,0.0,0.34822842444205,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,34,81,71,1,21.0,1.543,3058.0,256.0,967841.0,15812.0,9.652054794520549,3,6,514,1.14
857,185.0,4.504109589041096,3.4986301369863013,31.1882,0.9201,-0.7149,0.15647081100265092,0.026679636197761588,0.19130164246836812,0.05220617862793691,0.054659561542612096,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,26,76,74,1,28.0,2.215,0.0,0.0,0.0,0.0,0.0,2,1,1.108,57.0
858,187.0,0.5013698630136987,3.4986301369863013,4.619999999999999,0.9269,-0.7048,0.3859431007911053,0.19741998119959145,0.0884728299413731,0.1931537358087089,0.10111541188318138,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,30,67,63,1,19.0,1.647,299.0,54.0,316253.0,27.0,3.3589041095890413,0,0,0,20.52
859,184.0,3.5013698630136987,1.4986301369863013,7.085699999999999,0.9137,-0.4767,0.7049633322046168,0.0,0.1292835153724923,0.14112577832780454,0.2955157174300349,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,28,81,79,1,18.0,1.588,1742.0,175.0,1760312.0,122.0,7.117808219178082,0,0,0,22.8
860,171.0,5.0,4.501369863013698,23.5029,0.9951,-0.7184,0.08441793903630633,0.388637835809603,0.1161108041426472,0.08449763843795181,0.17693705955076647,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,24,48,51,1,25.0,1.547,0.0,0.0,0.0,0.0,0.0,5,6,309,39.9
861,195.0,0.3287671232876712,0.4986301369863014,5.059100000000001,0.9169,-0.5423,0.2871659608194069,0.0,0.0,0.28743707565011145,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,26,17,17,1,10.0,854.0,1256.0,133.0,192731.0,623.0,6.9150684931506845,0,0,0,18.24
862,191.0,1.5013698630136987,4.501369863013698,2.4446999999999997,0.826,-0.4019,0.0,0.0,0.0,0.5236082745907421,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,23,95,95,1,22.0,1.921,659.0,443.0,2522.0,463.0,8.668493150684931,1,2,1.921,17.1
863,174.0,0.38082191780821917,4.501369863013698,4.2356,0.9259999999999999,-0.5574,0.12624872959552466,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,24,0,1,1,11.0,560.0,1136.0,3696.0,54567.0,11112.0,6.208219178082191,0,1,0,14.25
864,182.0,0.3287671232876712,3.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,24,0,0,1,95.0,7.585,1062.0,248.0,3874.0,1595.0,9.295890410958904,2,1,3.793,1.71
865,185.0,0.3835616438356164,4.501369863013698,4.046300000000001,0.9217,-0.6908,0.07822771264352063,0.08003103839770366,0.3586553097192873,0.0,0.08198128033292769,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,26,67,65,1,14.0,1.234,1422.0,81.0,97075.0,161.0,9.04109589041096,0,0,0,3.42
866,186.0,4.504109589041096,8.504109589041096,4.454699999999999,0.8807,-0.802,0.0,0.2408153269785673,0.0,0.07853710275131681,0.16445576803496811,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,25,100,94,1,24.0,1.991,812.0,163.0,87295.0,2521.0,6.93972602739726,5,2,398,57.0
867,174.0,0.3287671232876712,0.4986301369863014,28.088699999999992,0.8852,-0.7731,0.08895435381767224,0.09100495291823796,0.13594479603726814,0.05935889071424856,0.0932226134540449,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,26,62,60,1,17.0,1.17,1939.0,256.0,2295583.0,233.0,8.953424657534246,2,1,585,13.68
868,182.0,9.506849315068493,1.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,30,14,10,0,4.0,188.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.56
869,184.0,0.40821917808219177,4.501369863013698,8.1328,0.8909999999999999,-0.6249,0.1009412828338057,0.0,0.3702332673148343,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,23,33,31,1,11.0,864.0,269.0,81.0,79099.0,2381.0,1.8027397260273972,1,0,864,28.5
870,186.0,1.5013698630136987,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,32,19,20,1,8.0,553.0,9.0,14.0,45.0,6.0,3.4054794520547946,0,2,0,2.28
871,176.0,0.4657534246575342,4.501369863013698,57.6,0.9423,-0.8271,0.09143161952145096,0.1403089878013623,0.20959602875668476,0.06863845543063951,0.14372811714639533,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28,90,87,1,28.0,2.271,2853.0,8.0,6758247.0,3083.0,7.1287671232876715,11,4,206,136.8
